#"+ Scan (rt: 16.769 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
387,658.59306,445.045379638672
388,658.84490,530.166687011719
389,659.02706,1181.50646972656
390,659.10401,472.454315185547
391,659.28835,1020.68414306641
392,659.37890,612.262817382813
393,659.47642,579.195556640625
394,659.55128,750.076232910156
395,659.62104,444.671417236328
396,659.71229,562.136352539063
397,659.81383,1320.73767089844
398,660.02742,1225.08557128906
399,660.14835,2805.67602539063
400,660.31340,2628.15576171875
401,660.62272,3243.67114257813
402,660.79241,1077.44909667969
403,660.97018,1271.01782226563
404,661.07251,1220.0283203125
405,661.13910,821.65625
406,661.19020,1505.45520019531
407,661.25506,1022.60046386719
408,661.32092,1161.89245605469
409,661.56747,611.692626953125
410,661.80988,763.653076171875
411,661.91067,549.320678710938
412,662.06546,1025.81384277344
413,662.18280,781.05517578125
414,662.25815,843.299194335938
415,662.33080,544.490356445313
416,662.55110,517.687072753906
417,662.71342,329.600524902344
418,662.86013,705.047607421875
419,662.98461,677.852294921875
420,663.27750,641.762084960938
421,663.36965,630.066650390625
422,663.46268,683.255310058594
423,663.53075,428.24853515625
424,663.62066,580.860107421875
425,663.65971,446.945220947266
426,663.72646,444.5
427,663.79374,1057.75378417969
428,663.92051,2037.79638671875
429,664.06407,644.430541992188
430,664.18112,1543.97448730469
431,664.27426,2064.109375
432,664.37037,990.575012207031
433,664.47573,713.791687011719
434,664.59016,903.480041503906
435,664.71285,320.564117431641
436,664.80396,901.043090820313
437,665.02703,827.041687011719
438,665.20573,639.134338378906
439,665.29582,1199.43151855469
440,665.40099,783.778137207031
441,665.49967,532.0947265625
442,665.63308,447.529663085938
443,665.70572,542.446533203125
444,665.77867,320.468963623047
445,665.92431,355.927459716797
446,666.02647,1564.27270507813
447,666.14858,467.706787109375
448,666.27992,1949.70922851563
449,666.37868,853.539123535156
450,666.44586,450.02392578125
451,666.52498,1574.30908203125
452,666.66135,673.027709960938
453,666.75966,883.884704589844
454,666.89210,1020.43780517578
455,667.00256,899.810302734375
456,667.05546,705.048156738281
457,667.13387,863.183654785156
458,667.26756,1785.90551757813
459,667.32307,1189.06616210938
460,667.46915,2909.50415039063
461,667.56109,1280.64514160156
462,667.67305,1958.92016601563
463,667.87774,1606.7578125
464,667.93184,699.78125
465,668.07163,1412.07336425781
466,668.26215,1386.18774414063
467,668.33348,841.817321777344
468,668.47396,654.111267089844
469,668.71833,873.923217773438
470,668.82025,580.441101074219
471,668.87098,334.067321777344
472,668.99803,324.283203125
473,669.07608,298.215423583984
474,669.16694,546.462951660156
475,669.27596,698.321228027344
476,669.44837,791.8466796875
477,669.62829,619.227172851563
478,669.77711,333.505218505859
479,669.96269,868.834777832031
480,670.28421,1013.88067626953
481,670.37472,529.170227050781
482,670.46272,644.266662597656
483,670.58064,800.631591796875
484,670.70459,428.55712890625
485,670.87066,1374.28479003906
486,670.97865,298.240051269531
487,671.07419,311.473693847656
488,671.16226,638.525573730469
489,671.21561,678.099609375
490,671.27516,545.1416015625
491,671.36584,641.835693359375
492,671.50920,324.959197998047
493,671.60178,299.455657958984
494,671.74198,828.199829101563
495,671.83872,971.408935546875
496,672.10395,718.459838867188
497,672.26115,1825.67858886719
498,672.34759,515.502624511719
499,672.85342,468.533966064453
500,673.09529,871.083312988281
501,673.26305,563.864379882813
502,673.29539,419.281677246094
503,673.59451,296.664367675781
504,673.85067,478.973022460938
505,674.01062,524.049011230469
506,674.05903,571.844848632813
507,674.16415,471.225006103516
508,674.30564,1803.9384765625
509,674.38537,297.053558349609
510,674.48079,604.362121582031
511,674.53840,878.594604492188
512,674.61620,552.215454101563
513,674.78638,565.959533691406
514,674.85656,417.862060546875
515,674.95658,689.318359375
516,675.08795,444.402374267578
517,675.18740,873.886657714844
518,675.49965,3042.11157226563
519,675.66090,1440.82824707031
520,675.71449,1414.60107421875
521,675.95127,5645.400390625
522,676.18270,1940.40197753906
523,676.26289,2194.21826171875
524,676.38366,1458.70153808594
525,676.51357,1174.56945800781
526,676.62885,1936.86169433594
527,676.71860,1232.68981933594
528,676.83247,1241.17431640625
529,676.97966,1040.14770507813
530,677.04008,951.271179199219
531,677.14091,1169.47351074219
532,677.21460,1327.14196777344
533,677.31062,1652.103515625
534,677.38781,1122.14929199219
535,677.48049,867.112487792969
536,677.57297,735.529541015625
537,677.69944,426.202270507813
538,677.86589,676.004150390625
539,677.91146,667.841430664063
540,678.03741,501.653625488281
541,678.13050,337.775573730469
542,678.17343,443.920440673828
543,678.29942,1084.72058105469
544,678.35255,618.326538085938
545,678.42764,369.357391357422
546,678.57937,781.218872070313
547,678.68803,1374.99084472656
548,678.77908,958.769958496094
549,678.86125,636.803588867188
550,679.07761,1081.99438476563
551,679.26086,1498.06298828125
552,679.33140,1202.705078125
553,679.65154,565.09130859375
554,679.75821,953.422424316406
555,679.86535,462.185241699219
556,679.96390,483.472412109375
557,680.01693,439.532440185547
558,680.09744,939.719848632813
559,680.15416,619.893859863281
560,680.30259,1868.92590332031
561,680.58561,509.408996582031
562,681.01189,619.352172851563
563,681.07964,366.840911865234
564,681.32221,1427.08337402344
565,681.44885,605.123291015625
566,681.56784,979.142700195313
567,681.61936,777.003112792969
568,681.66752,863.733581542969
569,681.78121,775.115783691406
570,681.85892,682.225341796875
571,682.00040,383.280029296875
572,682.20939,348.406066894531
573,682.30984,1115.63610839844
574,682.41996,622
575,682.56042,894.775024414063
576,682.62195,559.052612304688
577,682.69819,325.216400146484
578,682.95105,1078.05334472656
579,683.03608,930.433776855469
580,683.17083,308.112487792969
581,683.24495,819.283020019531
582,683.32469,1005.18572998047
583,683.51009,547.257019042969
584,683.70189,1001.49157714844
585,683.79272,699.840148925781
586,683.88916,516.166442871094
587,684.09926,1054.00732421875
588,684.13479,799.316528320313
589,684.20400,781.730102539063
590,684.28656,1413.11462402344
591,684.34790,840.215515136719
592,684.44897,1035.49169921875
593,684.60600,477.063842773438
594,684.74940,589.469421386719
595,684.84772,785.351013183594
596,684.95080,540.828796386719
597,685.04753,543.618103027344
598,685.12396,469.650909423828
599,685.28028,1224.09582519531
600,685.57605,423.262359619141
601,685.99540,1000.43188476563
602,686.13503,492.403228759766
